Kinases	Run_1_Data_1	Run_1_Data_2	Run_1_Data_3	Run_1_Data_4	Run_1_Data_5	Run_1_Data_6	Run_1_Data_7	Run_1_Data_8	Run_1_Data_9	Run_1_Data_10	Run_2_Data_1	Run_2_Data_2	Run_2_Data_3	Run_2_Data_4	Run_2_Data_5	Run_2_Data_6	Run_2_Data_7	Run_2_Data_8	Run_2_Data_9	Run_2_Data_10	Run_3_Data_1	Run_3_Data_2	Run_3_Data_3	Run_3_Data_4	Run_3_Data_5	Run_3_Data_6	Run_3_Data_7	Run_3_Data_8	Run_3_Data_9	Run_3_Data_10
PPP1CA	-0.16860739270525948	0.1562590954945751	-1.4105279717125971	-0.5605948299148055	-1.2661023517877281	-1.6358480940080937	-1.6402464830625116	-1.5711030610179721	-1.001246452990348	-1.2243066510077503	-0.1567017722454092	0.14377922617069777	-1.1967032923901655	-0.5286481391784181	-1.083898912868839	-1.4694442404957655	-1.4930742450017054	-1.4729438990978436	-0.9383066799443328	-1.2245945777162908	-0.16124753669012237	0.1468171369883648	-1.2820921459571164	-0.5416585868473043	-0.8219836742612932	-1.3314469717917334	-1.250812658338093	-1.2945660863384147	-1.0130645333296548	-0.887546868632452
PPP1CC	0.30982029455786003	-0.29979096853057924	2.8655339694738915	0.615585097872403	5.056376470914383	4.318682547976907	9.805095774139382	9.57942572360014	2.9950188673140987	5.989083595141014	0.15886614796560283	-0.15559608180210566	1.4407687106881681	0.2440643433885033	3.2888637229731166	2.581071053900188	6.545039369965634	6.383449485012782	1.73861273660304	4.106548936411635	0.25624489883820506	-0.24567311123343327	2.433124867926413	0.4834928550372507	3.3548178433111366	3.032702139634902	7.464480627516901	7.497131133263051	2.638752222192414	4.0349074673602
PPP2CA	0.22358568752207922	-0.29283756894903296	0.2805088825406764	-0.2642624046486883	-0.28040699335352726	-0.15972166215808195	-0.4165912426472068	-0.2768403255163233	0.12763255125457398	0.023821681479037057	0.15662475915864843	-0.20510201975983888	0.22157009989895074	0.049414408894626026	0.04939032559666086	0.10498358874787224	-0.2109753934606525	-0.05971132603576558	0.5036629677836478	0.33678602405313973	0.20002278751834635	-0.26073720502894665	0.21774764245237838	-0.1505317410392639	-0.15772510502037146	-0.07493051491415016	-0.40831550288701157	-0.274637330442386	0.2856722159037871	0.1494927861796073
PPP3CA	0.30992597063729094	-0.32551656839137477	-0.08693429768698391	-0.499106510071637	-1.857687453504667	-1.1462114423132437	-1.0621714483942815	-1.3943687417424395	0.5210812186320831	-0.38977616859860037	0.3226883015042083	-0.34186799569703513	-0.08582445619160378	-0.5665156796491969	-1.9430155485905845	-1.2099635964236592	-1.1306715812967947	-1.4749038871875235	0.45100749348993086	-0.4663292256723026	0.31792446493008336	-0.3348004935243176	-0.11272550286993076	-0.5679508833561054	-1.9884955191242994	-1.229962038895075	-1.1952121294273734	-1.5650827736363275	0.4757694353836382	-0.49967627564477773
PPP4C	0.039315693481604665	-0.03932352528826742	2.03476529763893	3.4324371941477434	-0.19022716069686893	-0.1284894959800318	-2.12715281296966	-1.554009830872022	1.4507961189476608	-0.9220859493848902	0.03870334539796192	-0.03885484990118547	2.1797777100475804	3.431672210764085	0.07319060502912819	0.06663706830299106	-1.9676740725465518	-1.5530864361711234	1.4519852051854933	-0.8341081741816846	0.03845867879428167	-0.03909329639920025	2.1797163956831707	3.431623766234921	0.07415513037615337	0.06647067958336894	-1.9677195320609773	-1.5532052907100713	1.451987258201837	-0.8340783262401649
PPP5C	0.17720314042318977	-0.19409282492496596	3.625002462153755	4.1996277790873595	5.885308949003543	5.425652961052795	10.491704287678472	10.55978701244972	1.60331542296169	2.814622131103603	0.36007537697777686	-0.4432472391170135	3.276296946109896	2.4323551819005647	3.8216652108450413	3.6612244125905025	7.8975108233367095	8.010687676509159	0.16020063961929673	1.3782531328212961	0.2735466972535845	-0.3245416294665892	3.5335887857366646	3.3746332860155297	4.947876792567247	4.6340597589786885	9.405351043747881	9.497377465564725	0.8685238802630972	2.1203661464988426
PPP6C	-1.6091297102699793	1.8807403253428587	-15.0	3.025440724053639	-15.0	-15.0	-15.0	-13.431817133124662	0.39068523337622535	-15.0	-0.6435035807086663	0.684716743605223	-11.642506886668594	-0.5772690544213251	-15.0	-13.774490565175547	-13.547151291042514	-8.951931153417611	-1.286619229678654	-9.462727373954568	-0.6137094129227898	0.6907495887871006	-8.631300594476086	1.5986891996043544	-12.210334363388057	-11.117195029762645	-12.01542164763887	-7.9016063331662885	-0.5134431067598746	-8.547940049423172
PTEN	0.40789668303648313	-0.4526962896490159	0.20867234540185625	-0.4213905062950197	-0.049546705649119956	-0.07509050886076768	0.24879542980048686	0.4294285811414732	1.1820107086268556	0.29585674618010827	0.40789873861022874	-0.45276491058000096	0.20867189808965558	-0.4214036182480772	-0.0495547852101526	-0.07509086929004423	0.24879659565181966	0.42944108576485646	1.1820146247548755	0.2958604363564761	0.4079028669519186	-0.452688440027549	0.20864516759217036	-0.42135950066620076	-0.04953270474063818	-0.07508919225361566	0.24879177771837438	0.4294315062689927	1.182030751301224	0.29584934925408235
PTPN1	0.2542657768122636	-0.2717040233984091	1.478494606605546	-0.11345890123602831	1.957998147315049	1.7737442879480747	0.9279501030572034	0.7491306251144673	-0.4313480903794769	0.13079613545596322	0.2753588507750913	-0.29512303770738246	1.5123007533263888	-0.10305476271900965	2.0184467235109236	1.822010480488459	0.914839232747236	0.7555318478417948	-0.41320542890318873	0.17051787654301329	0.2653072940312823	-0.28667558311514896	1.4511580685879246	-0.12022031902816287	1.9054419096689568	1.7176301243896688	0.8786150283811622	0.7163255191518076	-0.3843788814733743	0.16184953129093235
PTPN11	-0.05645266115894693	0.055688865579687614	1.1117899926362125	0.9805442957268209	0.7050461095271369	0.4227697213472917	0.23284033229789378	0.19431843370725527	0.7730493917988976	0.3857417189417467	-0.056411163916967606	0.055664727621522476	1.11179023621632	0.9805394724058468	0.7050511554373792	0.42276969803049425	0.23283646430340926	0.1943041501507619	0.7730462086229027	0.3857396558222618	-0.056369184351048846	0.055710361926374706	1.1119152486228387	0.9805504554726301	0.7050331507519213	0.42276677557145687	0.23283656086755006	0.19429910019608804	0.7730777539261592	0.38574053140249837
PTPN13	0.04691983499656005	-0.04745976510338777	7.831715169543092	6.999502337458504	6.307128020150133	6.450737213928344	6.389637072706989	6.510267569379068	5.039300239687061	5.0530936233223125	0.04688697538611743	-0.04745353312310177	7.831716073773385	6.999477965286383	6.307121156382743	6.450737212129124	6.389639734214719	6.510301291185732	5.039298571325459	5.053092151065065	0.04693700314177081	-0.0474694131785204	7.83174134878741	6.999400446223083	6.30713201015255	6.450738162283691	6.38963584427221	6.510259950098818	5.0393346099053025	5.053086591925365
PTPRC	0.08188236329873645	-0.08354065293924036	1.6468748639497437	-0.010108011092793636	0.5408575330430453	0.5221531501580406	0.3406965610772551	0.052958467191882345	-0.04983108284013776	0.04543476201638612	0.08190069991110895	-0.08358592029251494	1.6468744938343187	-0.010096814210921547	0.5408592704294224	0.5221536634573015	0.3406932758465957	0.052969965023861545	-0.0498337949593004	0.04543091035619574	0.0818645973928571	-0.08352559038827775	1.6468206426852214	-0.010141167586224043	0.5408454491427758	0.5221562868090522	0.340695933324007	0.05297009316683307	-0.049864003460285876	0.04543133491029297
